online_order,book_table,rate,votes,approx_cost_for_two_people,restaurant_type,location,has_phone
1,0,4.1,935,700.0,Delivery,Malleshwaram,1
0,0,3.0,0,400.0,Desserts,MG Road,0
0,0,2.8,132,650.0,Dine-out,MG Road,1
1,0,4.0,181,550.0,Delivery,Jayanagar,1
0,0,4.3,167,750.0,Cafes,Residency Road,1
1,0,3.5,37,200.0,Delivery,Indiranagar,1
0,0,3.1,53,600.0,Dine-out,Koramangala 6th Block,1
0,0,3.2,6,100.0,Delivery,Residency Road,1
1,0,3.7,279,800.0,Dine-out,Church Street,1
1,0,4.3,860,1800.0,Delivery,Residency Road,1
0,0,3.4,8,450.0,Delivery,Church Street,1
1,0,3.5,74,600.0,Dine-out,Koramangala 4th Block,1
1,0,3.8,165,600.0,Delivery,Lavelle Road,1
1,0,4.0,158,700.0,Cafes,Whitefield,1
0,0,3.6,46,450.0,Dine-out,Jayanagar,1
0,0,3.8,40,200.0,Desserts,Kammanahalli,1
0,0,2.8,253,1000.0,Buffet,Brigade Road,1
0,0,3.4,9,200.0,Dine-out,Indiranagar,1
1,0,3.1,5,400.0,Delivery,BTM,1
1,0,3.5,408,400.0,Delivery,Koramangala 7th Block,1
1,0,3.6,21,150.0,Delivery,Church Street,1
0,0,3.5,22,200.0,Delivery,Indiranagar,1
0,0,4.2,272,1400.0,Drinks & nightlife,Koramangala 7th Block,1
1,0,4.3,149,800.0,Cafes,Bellandur,1
1,0,3.7,32,900.0,Pubs and bars,BTM,1
0,0,3.7,24,400.0,Delivery,BTM,1
1,0,3.7,294,400.0,Dine-out,Malleshwaram,1
1,0,4.3,1899,400.0,Delivery,BTM,1
1,0,3.5,22,300.0,Dine-out,Sarjapur Road,1
1,1,3.9,42,500.0,Dine-out,Bellandur,1
1,0,4.9,0,300.0,Desserts,Koramangala 4th Block,1
1,0,3.7,182,400.0,Dine-out,Bellandur,1
0,0,3.2,4,400.0,Dine-out,JP Nagar,1
1,0,3.7,52,450.0,Dine-out,Koramangala 7th Block,1
0,0,3.6,36,300.0,Cafes,Koramangala 4th Block,1
1,0,3.8,120,250.0,Dine-out,Banashankari,1
1,0,2.5,66,350.0,Delivery,Old Airport Road,1
1,0,3.7,21,300.0,Dine-out,Koramangala 5th Block,1
1,0,4.1,140,100.0,Delivery,Bannerghatta Road,1
1,0,3.8,123,400.0,Delivery,Koramangala 5th Block,1
0,1,3.5,32,1000.0,Dine-out,Koramangala 4th Block,1
1,0,3.8,106,350.0,Delivery,Jayanagar,1
1,0,3.4,313,300.0,Dine-out,Marathahalli,1
1,0,3.8,48,300.0,Delivery,Koramangala 7th Block,1
1,0,3.6,43,250.0,Delivery,Koramangala 6th Block,1
1,0,2.7,85,500.0,Delivery,BTM,1
0,0,3.6,19,250.0,Delivery,JP Nagar,1
1,1,3.7,36,650.0,Delivery,Basavanagudi,1
1,0,3.5,9,300.0,Dine-out,Koramangala 7th Block,1
0,1,4.4,185,1800.0,Dine-out,Residency Road,1
0,0,3.6,171,800.0,Delivery,Whitefield,1
1,0,3.6,25,500.0,Delivery,Koramangala 7th Block,1
0,0,3.7,35,100.0,Dine-out,Rajajinagar,1
1,0,3.7,28,350.0,Delivery,Basavanagudi,1
0,0,3.5,9,150.0,Desserts,Malleshwaram,1
1,0,3.9,54,200.0,Delivery,Old Airport Road,1
1,0,3.8,113,500.0,Dine-out,Lavelle Road,1
0,0,3.3,5,350.0,Desserts,Brigade Road,1
1,0,4.2,196,400.0,Desserts,Koramangala 7th Block,1
1,1,3.5,16,800.0,Delivery,Kammanahalli,1
0,0,2.8,252,1000.0,Dine-out,Church Street,1
0,0,3.7,30,900.0,Dine-out,MG Road,1
0,0,3.0,8,150.0,Delivery,BTM,1
0,1,4.1,1327,2100.0,Dine-out,Brigade Road,1
0,0,3.7,0,450.0,Dine-out,Koramangala 7th Block,1
0,0,3.7,160,300.0,Delivery,Brigade Road,1
1,0,3.9,272,250.0,Delivery,Lavelle Road,1
1,1,4.4,1016,800.0,Delivery,Malleshwaram,1
1,0,3.7,209,300.0,Delivery,BTM,1
0,1,4.1,466,1000.0,Drinks & nightlife,Brookefield,1
1,0,3.7,0,450.0,Delivery,HSR,1
1,0,5.0,0,150.0,Delivery,Banashankari,1
1,0,4.0,118,250.0,Delivery,Jayanagar,1
1,0,3.9,44,300.0,Delivery,BTM,1
1,0,4.0,233,400.0,Delivery,JP Nagar,1
1,0,3.6,68,300.0,Delivery,Koramangala 5th Block,1
0,0,4.1,259,450.0,Dine-out,Residency Road,0
1,0,2.7,123,200.0,Delivery,Jayanagar,1
0,0,3.5,56,1800.0,Pubs and bars,MG Road,1
0,1,3.8,198,1000.0,Pubs and bars,Indiranagar,1
0,0,3.7,4,100.0,Dine-out,Jayanagar,1
1,0,3.3,11,200.0,Delivery,Church Street,1
1,0,3.1,910,600.0,Dine-out,Koramangala 5th Block,1
0,0,4.0,98,400.0,Desserts,Church Street,1
0,0,3.8,40,250.0,Dine-out,HSR,1
1,0,3.3,294,400.0,Dine-out,Bellandur,1
1,0,3.3,4,300.0,Dine-out,Koramangala 4th Block,1
1,0,4.0,0,700.0,Cafes,Indiranagar,1
1,0,3.4,257,250.0,Delivery,Koramangala 4th Block,1
0,0,3.7,0,500.0,Desserts,Electronic City,1
0,0,3.9,109,3000.0,Drinks & nightlife,Old Airport Road,1
0,0,4.0,137,200.0,Dine-out,BTM,1
0,0,2.7,31,400.0,Delivery,Electronic City,1
0,1,4.5,3902,1000.0,Dine-out,BTM,1
0,0,5.0,0,200.0,Dine-out,HSR,1
0,1,3.5,54,1300.0,Delivery,JP Nagar,1
0,0,1.8,224,1200.0,Dine-out,Brigade Road,1
1,0,3.3,16,200.0,Delivery,Brookefield,1
1,0,3.2,97,250.0,Delivery,Bellandur,1
1,0,3.8,106,200.0,Delivery,Lavelle Road,1
1,0,3.8,18,200.0,Delivery,Lavelle Road,1
1,0,4.0,48,1500.0,Delivery,Brigade Road,1
1,0,3.6,28,300.0,Delivery,Lavelle Road,1
1,0,4.0,164,300.0,Delivery,Jayanagar,1
1,0,3.6,16,150.0,Delivery,Koramangala 4th Block,1
0,0,3.0,9,700.0,Dine-out,Kalyan Nagar,1
0,0,3.1,9,300.0,Delivery,Basavanagudi,1
0,1,4.1,327,1300.0,Drinks & nightlife,MG Road,1
0,0,3.5,9,400.0,Dine-out,Indiranagar,1
1,0,3.9,135,350.0,Delivery,BTM,1
1,0,3.7,0,450.0,Delivery,BTM,1
1,0,5.0,0,400.0,Delivery,Koramangala 6th Block,1
0,0,4.0,0,70.0,Dine-out,BTM,1
0,0,3.3,6,250.0,Dine-out,Koramangala 7th Block,1
1,0,3.2,90,200.0,Delivery,Brookefield,1
1,0,3.6,12,300.0,Desserts,Old Airport Road,1
1,0,3.6,34,800.0,Delivery,Marathahalli,1
1,1,4.1,400,1200.0,Dine-out,BTM,1
1,0,4.1,98,500.0,Dine-out,Kalyan Nagar,1
1,0,3.7,159,400.0,Dine-out,Electronic City,1
0,0,3.9,32,400.0,Cafes,Malleshwaram,1
1,0,3.3,4,300.0,Delivery,Old Airport Road,1
0,1,4.2,275,4000.0,Pubs and bars,MG Road,1
1,0,4.1,167,400.0,Delivery,Indiranagar,1
1,0,4.6,1026,550.0,Delivery,Koramangala 6th Block,1
0,0,4.0,97,1100.0,Cafes,Indiranagar,1
1,0,4.0,457,650.0,Dine-out,Koramangala 5th Block,1
1,0,3.5,16,400.0,Delivery,HSR,1
1,0,4.1,191,300.0,Delivery,Koramangala 4th Block,1
0,0,3.3,4,400.0,Delivery,Kalyan Nagar,1
1,0,2.8,137,300.0,Delivery,Koramangala 4th Block,1
0,1,3.8,73,1200.0,Dine-out,Residency Road,1
1,0,4.0,186,500.0,Delivery,Koramangala 5th Block,1
0,0,3.7,0,500.0,Desserts,Jayanagar,1
0,1,4.2,264,1500.0,Dine-out,Residency Road,1
0,0,3.9,1225,1100.0,Dine-out,Bellandur,1
1,0,3.6,19,300.0,Delivery,Electronic City,1
1,0,3.9,191,600.0,Dine-out,Koramangala 4th Block,1
1,0,3.7,67,150.0,Delivery,BTM,1
1,0,3.9,48,400.0,Delivery,Koramangala 4th Block,1
1,0,3.4,19,500.0,Delivery,Electronic City,1
0,1,4.1,1224,800.0,Dine-out,Indiranagar,1
1,0,3.7,135,500.0,Dine-out,BTM,1
1,1,4.2,2729,1200.0,Delivery,MG Road,1
0,0,3.5,10,300.0,Delivery,Electronic City,0
1,0,1.0,0,300.0,Dine-out,Marathahalli,1
1,0,3.9,172,300.0,Delivery,Koramangala 5th Block,1
1,0,4.1,90,600.0,Dine-out,BTM,1
0,0,3.7,23,250.0,Desserts,Lavelle Road,1
1,1,4.3,765,1400.0,Delivery,Frazer Town,1
0,0,3.0,108,800.0,Buffet,MG Road,1
1,1,3.8,200,1600.0,Delivery,Lavelle Road,1
0,0,4.3,251,200.0,Delivery,JP Nagar,1
0,0,4.8,0,800.0,Cafes,Koramangala 6th Block,1
1,0,3.6,47,500.0,Delivery,Jayanagar,1
1,0,3.7,32,450.0,Dine-out,Koramangala 5th Block,1
1,0,3.8,135,700.0,Delivery,Indiranagar,1
1,0,3.7,19,750.0,Dine-out,Indiranagar,1
1,0,3.9,28,200.0,Dine-out,Koramangala 7th Block,1
0,0,3.4,5,300.0,Delivery,Jayanagar,1
1,0,3.8,88,600.0,Delivery,HSR,1
0,0,3.2,5,500.0,Desserts,JP Nagar,1
0,0,3.9,117,700.0,Cafes,Electronic City,1
1,0,2.5,0,400.0,Delivery,Indiranagar,1
0,1,4.2,226,1000.0,Dine-out,Residency Road,1
0,1,4.2,225,1000.0,Drinks & nightlife,MG Road,1
1,0,4.0,472,700.0,Dine-out,Marathahalli,1
1,0,3.8,244,650.0,Delivery,Jayanagar,1
1,0,3.7,6,500.0,Delivery,JP Nagar,1
1,0,3.9,58,500.0,Dine-out,Kammanahalli,1
1,0,3.9,327,500.0,Delivery,Koramangala 6th Block,1
1,0,3.7,29,400.0,Delivery,Jayanagar,1
0,0,3.3,14,300.0,Dine-out,Kalyan Nagar,1
1,0,4.0,0,200.0,Delivery,Jayanagar,1
0,0,3.4,6,500.0,Desserts,Koramangala 7th Block,1
0,0,3.4,11,200.0,Dine-out,Koramangala 5th Block,1
1,0,4.6,1026,550.0,Dine-out,Koramangala 6th Block,1
0,0,3.9,122,500.0,Dine-out,Residency Road,1
0,0,4.2,149,300.0,Dine-out,New BEL Road,1
1,0,3.9,666,450.0,Delivery,Brookefield,1
1,0,2.9,24,250.0,Delivery,Koramangala 4th Block,1
0,1,4.1,737,800.0,Delivery,Kammanahalli,1
1,0,4.3,657,750.0,Desserts,Lavelle Road,1
1,0,3.6,11,100.0,Delivery,Banashankari,1
1,0,4.3,169,450.0,Desserts,Koramangala 7th Block,1
1,0,4.2,132,180.0,Desserts,Residency Road,1
0,0,3.4,9,800.0,Cafes,Electronic City,1
0,0,4.2,0,500.0,Dine-out,Whitefield,1
1,0,3.2,68,400.0,Delivery,Koramangala 6th Block,1
1,0,3.3,44,300.0,Delivery,Brookefield,1
1,0,3.6,90,500.0,Delivery,BTM,1
1,0,3.7,0,400.0,Delivery,JP Nagar,1
1,0,3.3,7,200.0,Delivery,Koramangala 5th Block,1
1,0,1.0,0,250.0,Delivery,New BEL Road,1
1,0,4.0,79,100.0,Delivery,BTM,1
0,0,3.6,7,200.0,Delivery,Residency Road,1
1,0,4.0,42,400.0,Delivery,Old Airport Road,1
1,0,3.7,50,350.0,Delivery,Koramangala 7th Block,1
0,0,3.0,25,500.0,Delivery,Sarjapur Road,1
1,0,4.4,1288,400.0,Dine-out,HSR,0
1,0,4.3,376,700.0,Delivery,Koramangala 4th Block,1
1,0,3.2,380,450.0,Delivery,Bellandur,1
0,0,2.0,0,300.0,Desserts,Malleshwaram,1
0,1,4.0,869,1100.0,Dine-out,Indiranagar,1
0,0,3.7,0,300.0,Cafes,Electronic City,1
1,0,3.9,67,500.0,Delivery,Brigade Road,1
1,0,4.2,34,300.0,Delivery,Frazer Town,1
0,0,3.8,674,1700.0,Dine-out,Koramangala 5th Block,1
1,0,2.9,111,500.0,Delivery,Residency Road,1
1,0,4.3,314,500.0,Delivery,Indiranagar,1
1,0,3.5,24,450.0,Delivery,Frazer Town,1
1,1,4.1,614,1100.0,Dine-out,Church Street,1
1,0,3.9,341,400.0,Delivery,Koramangala 4th Block,1
1,0,3.2,61,400.0,Delivery,Marathahalli,1
0,0,3.7,0,400.0,Desserts,Electronic City,1
1,0,3.6,75,600.0,Dine-out,Koramangala 4th Block,1
0,0,4.0,30,800.0,Dine-out,Church Street,1
1,0,4.7,1594,1500.0,Dine-out,Indiranagar,1
1,0,3.7,61,350.0,Dine-out,Koramangala 6th Block,1
1,0,3.8,22,400.0,Dine-out,JP Nagar,1
0,0,4.2,222,200.0,Desserts,MG Road,1
1,0,3.6,18,350.0,Delivery,Koramangala 4th Block,1
0,1,4.3,1559,1200.0,Pubs and bars,Koramangala 7th Block,1
1,0,3.1,9,250.0,Desserts,Brookefield,1
0,0,4.3,315,300.0,Delivery,BTM,1
0,0,3.4,4,600.0,Delivery,Residency Road,1
1,0,3.2,4,300.0,Dine-out,Kalyan Nagar,1
0,1,4.8,482,2100.0,Pubs and bars,Koramangala 5th Block,1
0,0,2.8,81,600.0,Dine-out,Malleshwaram,1
0,0,3.6,10,400.0,Dine-out,Rajajinagar,1
1,0,1.0,0,350.0,Dine-out,JP Nagar,1
0,0,3.3,6,300.0,Dine-out,BTM,1
0,0,4.0,0,400.0,Dine-out,Koramangala 7th Block,1
1,1,3.9,406,1500.0,Dine-out,Sarjapur Road,1
1,0,3.9,188,400.0,Desserts,Bannerghatta Road,1
1,0,3.7,95,150.0,Delivery,Koramangala 6th Block,1
1,1,4.2,1155,1800.0,Delivery,Koramangala 6th Block,1
1,1,4.4,1216,1100.0,Delivery,Brookefield,1
0,1,4.7,7261,1600.0,Buffet,Old Airport Road,1
1,0,3.2,167,600.0,Dine-out,Bannerghatta Road,1
0,1,4.3,106,1000.0,Dine-out,Koramangala 5th Block,1
1,1,3.9,56,350.0,Dine-out,Old Airport Road,1
1,0,3.3,4,300.0,Dine-out,BTM,1
0,0,3.5,10,800.0,Drinks & nightlife,Brigade Road,1
0,0,5.0,0,300.0,Dine-out,Rajajinagar,1
0,0,3.7,0,500.0,Desserts,JP Nagar,1
0,0,3.0,6,500.0,Dine-out,Sarjapur Road,1
1,0,3.3,204,600.0,Dine-out,Lavelle Road,1
0,0,3.2,8,600.0,Desserts,Bellandur,0
1,0,4.4,278,400.0,Delivery,Bellandur,1
0,0,3.7,79,500.0,Delivery,Koramangala 4th Block,1
1,0,3.8,281,700.0,Delivery,Brookefield,1
0,1,4.3,1079,800.0,Delivery,Jayanagar,1
1,0,3.6,10,400.0,Dine-out,Rajajinagar,1
0,0,2.5,0,200.0,Desserts,Koramangala 7th Block,1
1,0,3.5,16,250.0,Dine-out,Kammanahalli,1
1,0,3.7,110,800.0,Delivery,Bannerghatta Road,1
1,1,4.2,1368,1400.0,Delivery,Jayanagar,1
1,0,3.6,26,250.0,Delivery,Bellandur,1
1,0,3.5,0,250.0,Delivery,Marathahalli,0
0,0,4.2,1385,1100.0,Delivery,Sarjapur Road,0
1,0,3.7,53,400.0,Delivery,Basavanagudi,1
0,0,4.8,0,100.0,Dine-out,Kalyan Nagar,1
0,0,3.3,4,400.0,Dine-out,BTM,1
1,0,3.7,48,150.0,Delivery,Kalyan Nagar,1
1,0,3.8,66,800.0,Dine-out,Koramangala 6th Block,1
0,1,4.4,375,3000.0,Drinks & nightlife,Lavelle Road,1
0,0,3.8,104,400.0,Dine-out,Kammanahalli,1
1,0,3.4,4,450.0,Delivery,Koramangala 7th Block,1
0,0,3.9,56,600.0,Dine-out,Lavelle Road,1
0,0,4.7,14717,900.0,Delivery,Koramangala 6th Block,1
1,0,3.3,6,300.0,Delivery,Sarjapur Road,1
1,0,3.9,75,200.0,Dine-out,Koramangala 7th Block,1
1,0,4.1,96,600.0,Delivery,Koramangala 7th Block,1
1,0,3.1,26,150.0,Delivery,Sarjapur Road,1
1,0,3.3,184,350.0,Dine-out,Brookefield,1
1,0,2.9,56,150.0,Delivery,Lavelle Road,1
1,0,3.9,102,450.0,Desserts,HSR,1
1,0,4.0,457,650.0,Delivery,Koramangala 5th Block,1
1,0,3.4,8,550.0,Desserts,JP Nagar,1
1,0,3.9,62,300.0,Delivery,Bannerghatta Road,1
0,1,4.0,134,3700.0,Dine-out,Malleshwaram,1
1,1,4.3,945,750.0,Dine-out,Church Street,1
1,0,3.9,70,400.0,Desserts,Basavanagudi,1
1,0,3.8,76,500.0,Delivery,BTM,1
0,0,3.0,6,300.0,Dine-out,Sarjapur Road,1
1,0,3.6,27,300.0,Delivery,Church Street,1
0,0,3.6,22,600.0,Dine-out,Indiranagar,1
0,0,4.0,102,150.0,Desserts,Frazer Town,1
0,0,3.8,62,150.0,Delivery,Koramangala 7th Block,1
1,0,3.7,132,400.0,Dine-out,JP Nagar,1
1,0,3.7,51,300.0,Dine-out,BTM,1
1,0,4.0,827,500.0,Delivery,Bannerghatta Road,1
1,0,3.7,23,100.0,Delivery,MG Road,1
0,0,3.9,125,500.0,Delivery,Bannerghatta Road,1
1,0,3.9,84,300.0,Delivery,MG Road,1
1,0,4.1,118,1000.0,Dine-out,Church Street,1
0,0,3.3,12,500.0,Delivery,Whitefield,1
0,0,4.0,76,200.0,Delivery,Whitefield,1
1,0,3.9,101,400.0,Desserts,Church Street,1
0,0,4.0,65,350.0,Dine-out,Koramangala 6th Block,1
0,0,3.2,4,200.0,Delivery,Old Airport Road,1
1,0,3.6,45,700.0,Delivery,BTM,1
0,1,4.2,1745,1400.0,Dine-out,Koramangala 6th Block,1
0,0,3.2,8,600.0,Drinks & nightlife,Indiranagar,1
1,0,3.2,6,200.0,Delivery,Bannerghatta Road,1
0,0,3.2,10,200.0,Dine-out,Brigade Road,1
1,0,3.0,22,250.0,Delivery,Banashankari,1
1,0,3.9,14,600.0,Delivery,JP Nagar,1
1,0,3.1,30,500.0,Dine-out,BTM,1
1,0,4.6,1193,1500.0,Pubs and bars,Bellandur,1
0,0,4.0,0,800.0,Dine-out,Marathahalli,1
0,0,3.4,5,250.0,Delivery,Residency Road,1
1,0,3.6,12,350.0,Delivery,Koramangala 4th Block,1
0,0,3.0,10,200.0,Dine-out,Rajajinagar,1
1,0,3.4,16,600.0,Delivery,Jayanagar,1
1,0,3.7,514,600.0,Cafes,Jayanagar,1
1,0,4.1,1214,2000.0,Dine-out,Lavelle Road,1
0,0,4.5,0,400.0,Delivery,Koramangala 6th Block,1
0,0,3.1,13,250.0,Delivery,Kalyan Nagar,1
1,0,2.9,48,250.0,Dine-out,Kalyan Nagar,1
1,0,4.0,60,300.0,Delivery,Koramangala 5th Block,1
1,0,2.9,111,500.0,Dine-out,Residency Road,1
1,0,3.1,273,400.0,Desserts,Electronic City,1
1,0,3.2,6,350.0,Delivery,Bannerghatta Road,1
1,0,3.2,71,400.0,Delivery,Rajajinagar,1
1,1,4.0,929,800.0,Delivery,Brigade Road,1
1,0,3.1,22,250.0,Delivery,Koramangala 6th Block,1
1,0,3.8,1093,450.0,Delivery,Old Airport Road,1
1,1,4.4,192,1000.0,Delivery,Koramangala 5th Block,1
1,0,4.3,2873,600.0,Dine-out,Koramangala 5th Block,1
0,0,3.6,68,450.0,Dine-out,Rajajinagar,1
0,0,2.0,0,200.0,Dine-out,Brigade Road,1
1,0,3.7,19,400.0,Desserts,Church Street,1
1,0,3.9,203,400.0,Delivery,Old Airport Road,1
0,0,3.5,15,250.0,Dine-out,HSR,1
1,0,3.0,179,200.0,Delivery,Old Airport Road,1
1,0,3.8,61,100.0,Delivery,Jayanagar,1
0,0,3.3,4,150.0,Dine-out,Malleshwaram,1
1,0,3.2,5,550.0,Delivery,Koramangala 7th Block,1
1,0,3.6,54,600.0,Delivery,Frazer Town,1
1,0,2.9,326,1000.0,Dine-out,Old Airport Road,1
0,0,3.5,12,200.0,Delivery,Koramangala 6th Block,1
1,0,3.6,16,500.0,Dine-out,Koramangala 7th Block,1
0,0,3.6,336,600.0,Dine-out,Jayanagar,1
0,1,4.1,807,800.0,Dine-out,Koramangala 4th Block,1
1,0,3.6,23,450.0,Dine-out,Whitefield,1
1,0,3.7,91,200.0,Dine-out,Kalyan Nagar,1
1,0,3.2,284,400.0,Dine-out,Electronic City,1
0,0,4.2,608,500.0,Dine-out,Malleshwaram,1
1,0,3.1,13,350.0,Delivery,Residency Road,1
0,0,4.4,168,600.0,Cafes,Koramangala 4th Block,1
0,0,3.5,11,150.0,Dine-out,HSR,1
1,0,1.0,0,250.0,Delivery,Bellandur,1
1,0,3.7,40,350.0,Delivery,Church Street,1
1,1,4.2,505,800.0,Desserts,Koramangala 6th Block,1
1,0,3.6,31,400.0,Delivery,Residency Road,1
1,1,4.1,450,1000.0,Dine-out,Brigade Road,1
1,0,3.1,53,100.0,Delivery,Koramangala 5th Block,1
0,0,4.1,123,200.0,Delivery,Marathahalli,1
0,1,4.4,2143,2200.0,Dine-out,Residency Road,1
0,1,2.6,62,1000.0,Buffet,Marathahalli,1
1,1,3.8,584,1200.0,Delivery,Koramangala 7th Block,1
1,0,3.6,39,300.0,Desserts,Rajajinagar,1
0,0,3.2,4,150.0,Desserts,JP Nagar,1
1,0,3.7,36,250.0,Delivery,Sarjapur Road,1
1,0,3.6,26,600.0,Delivery,Bannerghatta Road,1
1,0,4.2,444,100.0,Delivery,Basavanagudi,1
0,1,4.0,988,1400.0,Pubs and bars,Old Airport Road,1
1,0,4.2,182,800.0,Delivery,Residency Road,1
1,0,3.5,124,550.0,Delivery,Koramangala 5th Block,1
0,0,2.2,90,750.0,Dine-out,JP Nagar,1
0,0,3.9,25,400.0,Dine-out,Bellandur,1
1,0,3.3,12,450.0,Delivery,Indiranagar,1
1,0,3.9,421,800.0,Dine-out,Koramangala 5th Block,1
1,0,3.3,200,700.0,Dine-out,Church Street,1
0,0,3.9,66,200.0,Desserts,Church Street,1
1,0,3.5,6,400.0,Dine-out,MG Road,1
0,0,3.3,11,400.0,Delivery,Lavelle Road,1
1,0,3.9,240,700.0,Cafes,Basavanagudi,1
0,0,3.7,0,300.0,Delivery,Koramangala 5th Block,1
0,0,4.0,24,450.0,Cafes,Church Street,1
1,1,4.1,302,1000.0,Dine-out,MG Road,1
1,1,4.1,152,600.0,Cafes,Koramangala 4th Block,1
1,0,3.2,6,250.0,Delivery,Sarjapur Road,1
1,0,4.0,167,400.0,Delivery,Bannerghatta Road,1
0,0,4.0,0,300.0,Delivery,Brigade Road,1
1,0,4.0,48,400.0,Delivery,Koramangala 6th Block,1
1,0,2.6,21,700.0,Delivery,Koramangala 4th Block,1
0,0,3.8,41,400.0,Desserts,Frazer Town,1
0,0,3.7,0,450.0,Dine-out,Kalyan Nagar,0
1,0,3.2,12,250.0,Delivery,JP Nagar,1
0,0,5.0,0,200.0,Desserts,Jayanagar,1
1,0,3.1,111,600.0,Delivery,Brookefield,1
1,0,4.1,340,500.0,Delivery,Banashankari,1
1,0,3.9,79,800.0,Delivery,Koramangala 7th Block,1
1,0,3.7,110,700.0,Dine-out,MG Road,1
0,1,4.6,319,1300.0,Dine-out,BTM,1
1,0,3.5,25,300.0,Dine-out,New BEL Road,1
1,0,4.0,48,200.0,Delivery,Frazer Town,1
1,0,3.7,118,400.0,Delivery,Koramangala 6th Block,1
0,0,3.5,43,400.0,Dine-out,Koramangala 7th Block,1
1,1,4.3,1055,1600.0,Dine-out,Residency Road,1
1,0,4.0,269,300.0,Delivery,Koramangala 7th Block,1
0,0,3.7,145,1000.0,Delivery,Lavelle Road,1
0,0,3.9,31,1000.0,Drinks & nightlife,BTM,1
1,0,3.3,10,300.0,Delivery,HSR,1
0,1,4.0,617,1800.0,Buffet,Rajajinagar,1
1,0,3.6,70,600.0,Delivery,JP Nagar,1
1,0,3.5,15,400.0,Delivery,Jayanagar,1
1,0,3.4,6,250.0,Delivery,Jayanagar,1
0,0,3.1,17,550.0,Dine-out,MG Road,1
1,0,3.6,62,550.0,Delivery,Kalyan Nagar,1
1,0,3.5,23,350.0,Delivery,Koramangala 4th Block,1
1,0,5.0,0,600.0,Dine-out,Koramangala 7th Block,1
0,0,3.7,28,500.0,Delivery,BTM,1
1,0,4.0,68,250.0,Desserts,Brigade Road,1
1,0,3.9,15,400.0,Delivery,BTM,1
1,0,3.0,12,500.0,Dine-out,Bellandur,1
0,0,3.2,77,450.0,Delivery,Electronic City,1
1,0,3.8,163,400.0,Dine-out,Old Airport Road,1
0,0,4.1,147,200.0,Delivery,Koramangala 7th Block,1
1,0,3.7,70,500.0,Delivery,MG Road,1
1,0,3.8,137,750.0,Pubs and bars,Indiranagar,1
1,0,3.6,21,350.0,Delivery,Church Street,1
0,1,3.8,198,1000.0,Drinks & nightlife,Indiranagar,1
1,1,4.3,4321,1600.0,Delivery,Jayanagar,1
0,0,3.3,6,500.0,Delivery,Sarjapur Road,1
0,0,1.0,0,300.0,Dine-out,Electronic City,0
1,0,3.6,192,450.0,Delivery,Koramangala 4th Block,1
1,0,3.7,25,250.0,Delivery,New BEL Road,1
1,0,3.2,96,400.0,Delivery,Banashankari,1
1,1,4.0,378,850.0,Dine-out,Brigade Road,1
1,0,3.6,41,1400.0,Delivery,Residency Road,1
1,0,3.5,33,400.0,Desserts,Brigade Road,1
0,0,3.7,0,450.0,Delivery,Frazer Town,0
0,1,4.0,195,3000.0,Dine-out,Indiranagar,1
1,0,4.1,157,300.0,Delivery,Koramangala 5th Block,1
1,0,3.1,95,500.0,Delivery,Brookefield,1
1,0,4.7,1022,550.0,Delivery,BTM,1
0,0,2.8,132,650.0,Buffet,Lavelle Road,1
1,0,4.3,1332,1000.0,Drinks & nightlife,Old Airport Road,1
0,0,5.0,0,1000.0,Drinks & nightlife,Residency Road,1
1,0,3.6,74,700.0,Delivery,Koramangala 7th Block,1
1,0,3.7,281,800.0,Delivery,Residency Road,1
0,0,3.6,29,150.0,Delivery,Electronic City,1
1,0,3.9,139,300.0,Delivery,Koramangala 5th Block,1
1,0,3.6,36,250.0,Dine-out,BTM,1
0,0,3.7,17,200.0,Desserts,Brigade Road,1
0,0,3.7,24,200.0,Dine-out,Sarjapur Road,1
1,0,4.3,132,300.0,Desserts,Bannerghatta Road,1
0,0,3.8,69,700.0,Cafes,BTM,1
0,0,3.1,1269,450.0,Dine-out,Indiranagar,1
0,0,3.2,4,300.0,Delivery,JP Nagar,1
0,0,3.6,31,250.0,Desserts,Jayanagar,1
0,0,3.5,12,4000.0,Dine-out,Brigade Road,1
1,0,3.9,56,800.0,Dine-out,Marathahalli,1
1,0,3.6,15,600.0,Dine-out,Marathahalli,1
0,0,3.7,0,1000.0,Drinks & nightlife,Brigade Road,0
1,0,3.9,376,200.0,Delivery,MG Road,1
1,0,3.3,358,400.0,Dine-out,Jayanagar,1
1,0,3.0,20,900.0,Cafes,Rajajinagar,1
0,0,3.6,16,250.0,Dine-out,Residency Road,1
1,0,3.5,6,200.0,Delivery,Koramangala 6th Block,1
0,1,3.6,255,1500.0,Dine-out,Bellandur,1
1,0,4.0,188,300.0,Delivery,Koramangala 4th Block,1
1,0,3.4,74,400.0,Delivery,Old Airport Road,1
1,0,3.6,43,250.0,Delivery,Koramangala 7th Block,1
1,0,3.9,28,200.0,Delivery,Koramangala 7th Block,1
1,0,2.8,84,300.0,Delivery,Marathahalli,1
1,0,4.2,174,600.0,Delivery,Koramangala 4th Block,1
0,0,2.7,61,500.0,Delivery,Koramangala 6th Block,1
0,1,4.4,730,1500.0,Dine-out,Marathahalli,1
1,0,4.1,112,150.0,Delivery,Old Airport Road,1
1,0,3.9,77,600.0,Delivery,Sarjapur Road,1
